title,Genre,rating
Eyes of Laura Mars (1978),Mystery|Thriller,2.8333333333333335
Funny Bones (1995),Comedy|Drama,3.0
"Good Earth, The (1937)",Drama,5.0
"Good Morning, Vietnam (1987)",Comedy|Drama|War,3.660377358490566
"Good Mother, The (1988)",Drama,3.5
Grumpy Old Men (1993),Comedy,3.2096774193548385
Guess Who's Coming to Dinner (1967),Drama,3.6666666666666665
Romeo Must Die (2000),Action|Crime|Romance|Thriller,3.0526315789473686
Here on Earth (2000),Drama|Romance,3.0
Whatever It Takes (2000),Comedy|Romance,4.0
"Color of Paradise, The (Rang-e khoda) (1999)",Drama,4.5
Waking the Dead (2000),Drama|Thriller,3.8333333333333335
Gothic (1986),Drama|Horror,4.0
Hillbillys in a Haunted House (1967),Comedy,3.0
Lord of the Flies (1963),Adventure|Drama|Thriller,3.230769230769231
Modern Times (1936),Comedy|Drama|Romance,4.359375
Last Resort (National Lampoon's Last Resort) (1994),Comedy,1.0
That's Life! (1986),Drama,4.0
Heart and Souls (1993),Comedy|Fantasy,3.4
Hud (1963),Drama|Western,3.8529411764705883
"Hustler, The (1961)",Drama,4.108695652173913
Inherit the Wind (1960),Drama,4.541666666666667
Dersu Uzala (1975),Adventure|Drama,4.375
Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi,3.903225806451613
Retroactive (1997),Sci-Fi|Thriller,4.0
"Place in the Sun, A (1951)",Drama|Romance,4.125
Jacob's Ladder (1990),Horror|Mystery,3.9375
Empire Records (1995),Comedy|Drama,3.55
"Bamba, La (1987)",Drama,3.3333333333333335
Ladyhawke (1985),Adventure|Fantasy|Romance,3.4761904761904763
Lucas (1986),Drama|Romance,3.7142857142857144
High Fidelity (2000),Comedy|Drama|Romance,3.960227272727273
"Road to El Dorado, The (2000)",Animation|Children,3.25
"Skulls, The (2000)",Thriller,2.6363636363636362
El Dorado (1966),Western,3.0
Hook (1991),Adventure|Comedy|Fantasy,3.116279069767442
Horror Express (1972),Horror,3.0
My Chauffeur (1986),Comedy,4.0
"Son of the Sheik, The (1926)",Adventure|Comedy|Romance,4.0
True Grit (1969),Adventure|Drama|Western,3.3461538461538463
Roadside Prophets (1992),Comedy|Drama,4.0
Madame Sousatzka (1988),Drama,3.5
Max Dugan Returns (1983),Comedy,3.0
Midnight Express (1978),Drama,3.923076923076923
Misery (1990),Drama|Horror|Thriller,3.8777777777777778
Mr. Saturday Night (1992),Comedy|Drama,3.0
Murphy's Romance (1985),Comedy|Romance,3.875
My Life (1993),Drama,4.25
Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,3.6
Network (1976),Comedy|Drama,4.092105263157895
No Way Out (1987),Drama|Mystery|Thriller,3.909090909090909
North Dallas Forty (1979),Comedy|Drama,3.625
"Odd Couple, The (1968)",Comedy,3.8095238095238093
"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western,4.0
Black and White (1999),Drama,3.3333333333333335
Frequency (2000),Drama|Thriller,3.5609756097560976
Ready to Rumble (2000),Comedy,2.0
Return to Me (2000),Drama|Romance,3.5526315789473686
Rules of Engagement (2000),Drama|Thriller,3.2857142857142856
Me Myself I (2000),Comedy|Romance,3.4
"Bell, Book and Candle (1958)",Comedy|Fantasy|Romance,3.0625
"End of Violence, The (1997)",Drama|Thriller,2.0
Force 10 from Navarone (1978),Action|Drama|War,3.5
How to Stuff a Wild Bikini (1965),Comedy,2.6666666666666665
Mystery Train (1989),Comedy|Drama,3.909090909090909
Sacco and Vanzetti (Sacco e Vanzetti) (1971),Drama,2.0
Arthur (1981),Comedy|Romance,3.8529411764705883
Bachelor Party (1984),Comedy,3.4
Parenthood (1989),Comedy|Drama,3.5869565217391304
Predator (1987),Action|Sci-Fi|Thriller,3.5660377358490565
"Prince of Tides, The (1991)",Drama|Romance,2.6785714285714284
"Postman Always Rings Twice, The (1981)",Crime|Thriller,3.611111111111111
All the Vermeers in New York (1990),Comedy|Drama|Romance,2.0
28 Days (2000),Drama,2.9375
American Psycho (2000),Crime|Horror|Mystery|Thriller,3.2450980392156863
Keeping the Faith (2000),Comedy|Drama|Romance,3.5
Where the Money Is (2000),Comedy|Drama,2.8333333333333335
East is East (1999),Comedy,3.6666666666666665
"Filth and the Fury, The (2000)",Documentary,4.166666666666667
Passion of Mind (2000),Drama|Mystery|Romance,3.0
Diner (1982),Comedy|Drama,3.977272727272727
Shakes the Clown (1992),Comedy,3.6666666666666665
Cabaret (1972),Drama|Musical,3.75
What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller,3.84375
Prick Up Your Ears (1987),Comedy|Drama,3.375
Auntie Mame (1958),Comedy|Drama,3.96875
Guys and Dolls (1955),Comedy|Musical|Romance,3.4166666666666665
The Hunger (1983),Horror,3.6666666666666665
Marathon Man (1976),Crime|Drama|Thriller,3.911764705882353
Caddyshack (1980),Comedy,3.425925925925926
Gossip (2000),Drama|Thriller,4.0
Love and Basketball (2000),Drama|Romance,3.6666666666666665
U-571 (2000),Action|Thriller|War,2.8793103448275863
"Virgin Suicides, The (1999)",Drama|Romance,3.5833333333333335
Jennifer 8 (1992),Mystery|Thriller,3.5
Limelight (1952),Comedy|Drama|Romance,3.3333333333333335
Empire of Passion (a.k.a. In the Realm of Passion) (a.k.a. Phantom Love) (Ai No Borei) (1978),Crime|Drama|Romance,4.0
"Crow: Salvation, The (2000)",Action|Horror,1.5
"Flintstones in Viva Rock Vegas, The (2000)",Children|Comedy,2.1363636363636362
Where the Heart Is (2000),Comedy|Drama,3.3636363636363638
"Big Kahuna, The (2000)",Comedy|Drama,3.3181818181818183
Bossa Nova (2000),Comedy|Drama|Romance,2.0
Smiling Fish and Goat on Fire (1999),Comedy|Romance,3.0
"Idiots, The (Idioterne) (1998)",Comedy|Drama,3.357142857142857
Time Code (2000),Comedy|Drama,2.7
Carnosaur (1993),Horror|Sci-Fi,1.5
Carnosaur 2 (1995),Horror|Sci-Fi,2.25
Carnosaur 3: Primal Species (1996),Horror|Sci-Fi,0.75
Defying Gravity (1997),Drama,5.0
"Hidden, The (1987)",Action|Horror|Sci-Fi,4.0
Two Moon Junction (1988),Drama|Romance,3.5
Gladiator (2000),Action|Adventure|Drama,3.9658385093167703
I Dreamed of Africa (2000),Drama,2.3333333333333335
Up at the Villa (2000),Drama,5.0
Human Traffic (1999),Comedy,4.0
Breathless (1983),Action|Drama|Romance|Thriller,3.625
Inferno (1980),Horror,4.0
"King of Marvin Gardens, The (1972)",Crime|Drama,4.0
"Lords of Flatbush, The (1974)",Comedy|Drama,2.8333333333333335
Mr. Mom (1983),Comedy|Drama,3.3055555555555554
Battlefield Earth (2000),Action|Sci-Fi,1.2105263157894737
Center Stage (2000),Drama|Musical,3.75
Screwed (2000),Comedy,1.0
Hamlet (2000),Crime|Drama|Romance|Thriller,3.8333333333333335
Anchors Aweigh (1945),Comedy|Musical,3.75
Blue Hawaii (1961),Comedy|Musical,3.25
G.I. Blues (1960),Comedy|Musical|Romance,2.0
Gypsy (1962),Musical,3.8
King Creole (1958),Crime|Drama|Musical,1.5
On the Town (1949),Comedy|Musical|Romance,4.111111111111111
Pee-wee's Big Adventure (1985),Adventure|Comedy,3.2586206896551726
Regret to Inform (1998),Documentary,4.25
Saludos Amigos (1943),Animation|Children|Comedy,3.0
The Slipper and the Rose: The Story of Cinderella (1976),Adventure|Children|Fantasy|Musical|Romance,5.0
Things Change (1988),Comedy,3.0
Honeymoon in Vegas (1992),Comedy|Romance,3.235294117647059
Dinosaur (2000),Adventure|Animation|Children,3.0384615384615383
Loser (2000),Comedy|Romance,2.5
Road Trip (2000),Comedy,3.081081081081081
Small Time Crooks (2000),Comedy|Crime,3.25
"Hollywood Knights, The (1980)",Comedy,3.0
"Myth of Fingerprints, The (1997)",Comedy|Drama,3.0
Possession (1981),Drama|Horror,3.5
"Twelve Chairs, The (1970)",Comedy,4.0
Mission: Impossible II (2000),Action|Adventure|Thriller,2.9691358024691357
Shanghai Noon (2000),Action|Adventure|Comedy|Western,3.210526315789474
8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),Comedy,3.8333333333333335
Carnival of Souls (1962),Horror|Thriller,4.333333333333333
Flying Tigers (1942),Action|Drama|Romance|War,4.0
"Gold Rush, The (1925)",Adventure|Comedy|Romance,4.045454545454546
Monsieur Verdoux (1947),Comedy|Crime,4.0
On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller,3.6666666666666665
Seven Days in May (1964),Thriller,3.4166666666666665
"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller,3.75
Vagabond (Sans toit ni loi) (1985),Drama,4.0
Moonraker (1979),Action|Adventure|Sci-Fi|Thriller,3.5652173913043477
"Man with the Golden Gun, The (1974)",Action|Adventure|Thriller,3.5
"King in New York, A (1957)",Comedy|Drama,3.25
"Fighting Seabees, The (1944)",Action|Drama|War,3.5
Big Momma's House (2000),Comedy,1.875
American Gigolo (1980),Drama,3.1363636363636362
"Endless Summer, The (1966)",Documentary,4.1
"Guns of Navarone, The (1961)",Action|Adventure|Drama|War,4.038461538461538
Blow-Out (La grande bouffe) (1973),Drama,4.5
Lured (1947),Crime|Film-Noir|Mystery|Thriller,5.0
Pandora and the Flying Dutchman (1951),Drama,4.5
Quatermass and the Pit (1967),Horror|Sci-Fi,3.0
Quatermass 2 (Enemy from Space) (1957),Sci-Fi|Thriller,3.0
Puppet Master (1989),Horror|Sci-Fi|Thriller,3.5
Puppet Master II (1991),Horror|Sci-Fi|Thriller,3.0
Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller,3.0
Puppet Master 4 (1993),Horror|Sci-Fi|Thriller,3.0
Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller,3.0
Curse of the Puppet Master (Puppet Master 6: The Curse) (1998),Horror|Sci-Fi|Thriller,4.0
Romeo and Juliet (1968),Drama|Romance,3.3846153846153846
Stay Tuned (1992),Comedy,2.6666666666666665
Blazing Saddles (1974),Comedy|Western,3.935483870967742
Benji (1974),Adventure|Children,3.5625
Benji the Hunted (1987),Adventure|Children,3.5
For the Love of Benji (1977),Adventure|Children|Comedy|Drama,3.1666666666666665
White Christmas (1954),Comedy|Musical|Romance,3.5454545454545454
Eraserhead (1977),Drama|Horror,3.5357142857142856
Baraka (1992),Documentary,4.3125
"Man with the Golden Arm, The (1955)",Drama,3.4
"Decline of Western Civilization, The (1981)",Documentary|Musical,4.625
"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary,3.8333333333333335
For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western,3.7857142857142856
Magnum Force (1973),Action|Crime|Drama|Thriller,2.7142857142857144
Blood Simple (1984),Crime|Drama|Film-Noir,4.291666666666667
"Fabulous Baker Boys, The (1989)",Drama|Romance,3.888888888888889
Prizzi's Honor (1985),Comedy|Drama|Romance,3.6
Flatliners (1990),Horror|Sci-Fi|Thriller,3.575
Light Years (Gandahar) (1988),Adventure|Animation|Fantasy|Sci-Fi,3.5
Porky's (1982),Comedy,2.9166666666666665
Porky's II: The Next Day (1983),Comedy,2.0
Porky's Revenge (1985),Comedy,2.0
Private School (1983),Comedy,2.5
Class of Nuke 'Em High (1986),Comedy|Horror,3.5
"Toxic Avenger, The (1985)",Comedy|Horror,3.1
"Toxic Avenger, Part II, The (1989)",Comedy|Horror,2.3333333333333335
"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror,2.5
Night of the Creeps (1986),Comedy|Horror|Sci-Fi|Thriller,4.333333333333333
Predator 2 (1990),Action|Sci-Fi|Thriller,2.8684210526315788
"Running Man, The (1987)",Action|Sci-Fi,3.1875
Starman (1984),Adventure|Drama|Romance|Sci-Fi,3.4545454545454546
"Brother from Another Planet, The (1984)",Drama|Sci-Fi,3.6666666666666665
Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller,3.3125
Mad Max (1979),Action|Adventure|Sci-Fi,3.8285714285714287
"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller,3.793103448275862
Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi,3.3157894736842106
Bird on a Wire (1990),Action|Comedy|Romance,2.7222222222222223
Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,3.642857142857143
9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance,3.05
Firestarter (1984),Horror|Thriller,3.1666666666666665
Sleepwalkers (1992),Horror,2.6666666666666665
Action Jackson (1988),Action|Comedy|Crime|Thriller,3.0
Soapdish (1991),Comedy,3.4166666666666665
"Long Walk Home, The (1990)",Drama,3.75
Clara's Heart (1988),Drama,3.0
Burglar (1987),Comedy|Crime,3.0
Fatal Beauty (1987),Action|Comedy|Crime|Drama,3.5
Gone in 60 Seconds (2000),Action|Crime,2.7767857142857144
American Pimp (1999),Documentary,3.0
Love's Labour's Lost (2000),Comedy|Romance,2.0
Sunshine (1999),Drama,3.5
Trixie (2000),Comedy|Crime|Mystery,1.75
Hamlet (1990),Drama,3.9
Coming Home (1978),Drama|War,4.115384615384615
American Pop (1981),Animation|Musical,3.125
Assault on Precinct 13 (1976),Action|Thriller,2.5
Near Dark (1987),Horror|Western,3.5
One False Move (1992),Crime|Drama|Film-Noir|Thriller,3.5714285714285716
Shaft (1971),Action|Crime|Drama|Thriller,4.333333333333333
"Conversation, The (1974)",Drama|Mystery,4.304347826086956
Cutter's Way (1981),Drama|Thriller,4.0
"Fury, The (1978)",Horror,3.3333333333333335
"Paper Chase, The (1973)",Drama,3.7142857142857144
Prince of the City (1981),Drama,3.625
Serpico (1973),Crime|Drama,4.037037037037037
"Ace in the Hole (Big Carnival, The) (1951)",Drama,3.642857142857143
Lonely Are the Brave (1962),Drama|Western,5.0
"Sugarland Express, The (1974)",Drama,3.6
Trouble in Paradise (1932),Comedy|Romance,4.666666666666667
Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy,3.159090909090909
Badlands (1973),Crime|Drama|Thriller,3.8846153846153846
Battleship Potemkin (1925),Drama|War,3.78125
Boys and Girls (2000),Comedy|Romance,3.5
Shaft (2000),Action|Crime|Thriller,2.6923076923076925
Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi,3.3043478260869565
Butterfly (La lengua de las mariposas) (1999),Drama,5.0
Jesus' Son (1999),Drama,3.2857142857142856
Chicken Run (2000),Animation|Children|Comedy,3.4292929292929295
"Me, Myself & Irene (2000)",Adventure|Comedy,2.7674418604651163
"Patriot, The (2000)",Action|Drama|War,3.292307692307692
"Adventures of Rocky and Bullwinkle, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,2.1666666666666665
"Perfect Storm, The (2000)",Drama|Thriller,2.952830188679245
Asylum (1972),Horror,5.0
Communion (1989),Drama|Sci-Fi|Thriller,3.5
Fun and Fancy Free (1947),Animation|Children|Musical,3.5
"Kentucky Fried Movie, The (1977)",Comedy,3.5
"Blood In, Blood Out (1993)",Action|Crime|Drama|Thriller,3.5
F/X (1986),Action|Crime|Thriller,3.4285714285714284
F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),Action|Crime|Thriller,2.1
"Hot Spot, The (1990)",Crime|Drama|Romance,2.0
Missing in Action (1984),Action|War,3.3333333333333335
Braddock: Missing in Action III (1988),Action|War,3.0
Thunderbolt and Lightfoot (1974),Action,3.2
Dreamscape (1984),Horror|Sci-Fi|Thriller,3.3333333333333335
The Golden Voyage of Sinbad (1973),Action|Adventure|Fantasy,3.25
House Party (1990),Comedy,2.5
House Party 2 (1991),Comedy|Drama|Romance,2.25
Make Mine Music (1946),Animation|Children|Musical,3.0
Nekromantik (1987),Comedy|Horror,2.25
Rocketship X-M (1950),Sci-Fi,2.0
Croupier (1998),Crime|Drama,3.9285714285714284
"Kid, The (2000)",Comedy|Fantasy,3.0
Scary Movie (2000),Comedy|Horror,2.581081081081081
But I'm a Cheerleader (1999),Comedy,3.2
Shower (Xizao) (1999),Comedy,3.75
Blow-Up (Blowup) (1966),Drama|Mystery,3.7333333333333334
"Pawnbroker, The (1964)",Drama,4.4
Groove (2000),Drama,4.0
Footloose (1984),Drama,3.5416666666666665
Duel in the Sun (1946),Drama|Romance|Western,4.333333333333333
X-Men (2000),Action|Adventure|Sci-Fi,3.559055118110236
Chuck & Buck (2000),Comedy|Drama,3.4
"Five Senses, The (1999)",Drama,4.5
What Lies Beneath (2000),Drama|Horror|Mystery,3.076923076923077
Pokémon the Movie 2000 (2000),Animation|Children,1.75
Criminal Lovers (1999),Crime|Drama|Romance|Thriller,2.0
Anatomy of a Murder (1959),Drama|Mystery,3.6333333333333333
Freejack (1992),Action|Sci-Fi,2.5
H.O.T.S. (1979),Comedy,3.5
Knightriders (1981),Action|Adventure|Drama,4.0
Mackenna's Gold (1969),Western,2.6666666666666665
Sinbad and the Eye of the Tiger (1977),Adventure|Fantasy,3.2
What About Bob? (1991),Comedy,3.3448275862068964
White Sands (1992),Drama|Thriller,2.5
Breaker Morant (1980),Drama|War,3.9444444444444446
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy,3.272727272727273
Interiors (1978),Drama,2.8333333333333335
Love and Death (1975),Comedy,4.115384615384615
"Official Story, The (La historia oficial) (1985)",Drama,3.6666666666666665
Tampopo (1985),Comedy,3.7
Thomas and the Magic Railroad (2000),Children,1.0
Nutty Professor II: The Klumps (2000),Comedy,2.25
"Girl on the Bridge, The (Fille sur le pont, La) (1999)",Drama|Romance,1.75
Wonderland (1999),Drama,3.125
Autumn in New York (2000),Drama|Romance,2.3
Coyote Ugly (2000),Comedy|Drama|Romance,2.925925925925926
Hollow Man (2000),Horror|Sci-Fi|Thriller,2.183333333333333
Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi,2.6666666666666665
Mad About Mambo (2000),Comedy|Romance,2.0
Saving Grace (2000),Comedy,3.5
"Black Sabbath (Tre volti della paura, I) (1963)",Horror,3.0
"Brain That Wouldn't Die, The (1962)",Horror|Sci-Fi,3.1666666666666665
Bronco Billy (1980),Adventure|Drama|Romance,3.0
"Crush, The (1993)",Thriller,2.8333333333333335
Kelly's Heroes (1970),Action|Comedy|War,3.5
Phantasm II (1988),Action|Fantasy|Horror|Sci-Fi|Thriller,5.0
Phantasm III: Lord of the Dead (1994),Horror,2.0
Phantasm IV: Oblivion (1998),Horror,1.0
Pumpkinhead (1988),Horror,4.0
Air America (1990),Action|Comedy,2.3333333333333335
Sleepaway Camp (1983),Horror,3.5
Steel Magnolias (1989),Drama,3.6
And God Created Woman (Et Dieu... créa la femme) (1956),Drama,5.0
Easy Money (1983),Comedy,3.0
"Ilsa, She Wolf of the SS (1974)",Horror,3.0
Silent Fall (1994),Drama|Thriller,4.0
The Spiral Staircase (1945),Horror|Mystery|Thriller,4.0
I'm the One That I Want (2000),Comedy,5.0
"Tao of Steve, The (2000)",Comedy,3.6666666666666665
Aimée & Jaguar (1999),Drama|Romance|War,4.0
"Affair of Love, An (Liaison pornographique, Une) (1999)",Drama|Romance,3.75
Bless the Child (2000),Thriller,2.125
Cecil B. DeMented (2000),Comedy,3.3333333333333335
"Eyes of Tammy Faye, The (2000)",Documentary,3.75
"Opportunists, The (2000)",Comedy|Crime|Drama,3.0
"Replacements, The (2000)",Comedy,3.0357142857142856
"Cell, The (2000)",Drama|Horror|Thriller,2.9558823529411766
Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi,2.125
"Original Kings of Comedy, The (2000)",Comedy|Documentary,2.8333333333333335
"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance,3.8714285714285714
"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,3.4444444444444446
Our Town (1940),Drama,3.0
Shane (1953),Drama|Western,3.95
"Suddenly, Last Summer (1959)",Drama,4.333333333333333
Cat Ballou (1965),Comedy|Western,3.772727272727273
"Devil Rides Out, The (1968)",Horror,2.5
Supergirl (1984),Action|Adventure|Fantasy,2.8
"Art of War, The (2000)",Action|Thriller,5.0
"Ballad of Ramblin' Jack, The (2000)",Documentary,4.0
Bring It On (2000),Comedy,2.875
Catfish in Black Bean Sauce (2000),Comedy|Drama,0.5
Love & Sex (2000),Comedy|Drama|Romance,3.0
Steal This Movie! (2000),Drama,3.1666666666666665
Highlander: Endgame (Highlander IV) (2000),Action|Adventure|Fantasy,1.5
Back Stage (2000),Documentary,3.0
Turn It Up (2000),Crime|Drama,1.0
Anatomy (Anatomie) (2000),Horror,3.0
Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller,2.8095238095238093
"Watcher, The (2000)",Crime|Thriller,1.25
"Way of the Gun, The (2000)",Crime|Thriller,3.1875
Almost Famous (2000),Drama,3.888888888888889
Crime and Punishment in Suburbia (2000),Comedy|Drama,3.0
Duets (2000),Comedy|Drama,2.5
Goya in Bordeaux (Goya en Burdeos) (1999),Drama,4.5
Urbania (2000),Drama,3.3333333333333335
"Specials, The (2000)",Comedy,4.5
Under Suspicion (2000),Crime|Thriller,4.0
Urban Legends: Final Cut (2000),Horror,2.9
Woman on Top (2000),Comedy|Romance,5.0
Dancer in the Dark (2000),Drama|Musical,3.8043478260869565
Best in Show (2000),Comedy,3.76271186440678
Barenaked in America (1999),Documentary,3.5
"Broken Hearts Club, The (2000)",Drama,3.3333333333333335
Girlfight (2000),Drama,4.166666666666667
Remember the Titans (2000),Drama,3.858974358974359
Hellraiser (1987),Horror,3.5454545454545454
