Name,Genre
Pachitte Chonmage Tatsujin 13: Pachinko Hissatsu Shigotojin III,Misc
SingStar: Made In Germany,Misc
Wreckin Crew,Racing
Theme Park,Simulation
Famicom Mini: Mario Bros.,Platform
RockMan EXE 4.5 Real Operation,Role-Playing
Rescue Heroes: Billy Blazes,Action
Nikolis Pencil Puzzle,Puzzle
Jaws: Ultimate Predator,Action
Are You Smarter Than a 5th Grader? Back to School,Misc
Sega GT Online,Racing
Frantix,Puzzle
Derby Tsuku: Derby Uma o Tsukurou!,Sports
Knights in the Nightmare,Role-Playing
SeaWorld Adventure Parks: Shamus Deep Sea Adventure,Adventure
Marvel Nemesis: Rise of the Imperfects,Fighting
Prisoner of War,Adventure
Konami Classics Vol. 1,Misc
Princess Isabella: A Witchs Curse,Adventure
S.C.A.R.S,Racing
The King of Fighters 98: Dream Match Never Ends,Fighting
Captain America: Super Soldier,Action
ESPN NFL Primetime 2002,Sports
Agatha Christie: Evil Under the Sun,Adventure
Zoids: Legacy,Role-Playing
Kidou Senshi Gundam 00,Action
Nano Assault,Shooter
Onimusha Tactics,Strategy
Bomberman Jetters,Puzzle
How to Train Your Dragon 2,Adventure
TOCA Race Driver 3,Racing
Thomas & Friends: Hero of the Rails,Misc
Angry Birds Star Wars,Strategy
Mad Dog McCree: Gunslinger Pack,Shooter
Blacksite: Area 51,Shooter
Deadliest Catch: Sea of Chaos,Sports
Pac-Man Power Pack,Misc
Disney's Donald Duck: Goin Quackers,Platform
Ultimate Brain Games,Misc
Charm Girls Club: My Fashion Show,Simulation
Exit,Puzzle
Armorines: Project S.W.A.R.M.,Shooter
Gundam Seed: Battle Assault,Fighting
Harvey Birdman: Attorney at Law,Adventure
Chibi Maruko-Chan: Harikiri 365-Nichi no Maki,Misc
SaGa 3: Jikuu no Hasha - Shadow or Light,Role-Playing
Edna & Harvey: Harveys New Eyes,Adventure
The Secret Saturdays: Beasts of the 5th Sun,Action
Aliens versus Predator: Extinction,Strategy
Famicom Mini: Adventure Island,Action
RTX Red Rock,Shooter
Tokimeki Memorial: Girls Side,Adventure
FIFA Street 2,Sports
Smart Bom,Puzzle
Dark Souls III,Role-Playing
Shining Force: Resurrection of the Dark Dragon,Role-Playing
Shining Soul II,Role-Playing
Orega Kantoku Da! Gekitou Pennant Race,Sports
Guilty Gear XX Accent Core Plus,Fighting
Hello Kitty: Roller Rescue,Action
Jikkyou Powerful Pro Yakyuu 12,Sports
Metal Slug Advance,Shooter
Pac-Man World Rally,Racing
BlazBlue Central Fiction,Fighting
Gradius Galaxies,Shooter
Just Dance: Disney Party 2,Action
Blazing Angels: Squadrons of WWII,Simulation
Mortal Kombat Kollection,Fighting
NHL 2K7,Sports
LEGO Soccer Mania,Sports
Blades of Blood: Samurai Shodown III,Fighting
Don King Boxing,Sports
Air Conflicts: Secret Wars,Simulation
The Bachelor: The Videogame,Misc
Gundam the 3D Battle,Action
Face Racers: Photo Finish,Racing
Miami Nights: Singles in the City,Simulation
Godzilla Generations,Action
Strider 2,Platform
Forbidden Siren 2,Action
Board Game Classics,Misc
Pro Evolution Soccer 2013,Sports
Midnight Play! Pack,Misc
101-in-1 Sports Megamix,Sports
Death Jr. and the Science Fair of Doom,Platform
NASCAR Heat Evolution,Racing
Resident Evil Zero,Action
Shin Megami Tensei: Digital Devil Saga 2,Role-Playing
Wildlife Park 3,Simulation
Get Fit with Mel ,Sports
The Penguins of Madagascar: Dr. Blowhole Returns - Again!,Action
Playmobil Pirates,Action
Zatch Bell! Mamodo Battles,Fighting
Kamen Rider: Travelers Senki,Action
The Sims 3: Barnacle Bay,Simulation
The Wolf Among Us,Adventure
Adventure Time: The Secret of the Nameless Kingdom,Action
Dream Day: Wedding Destinations,Simulation
Murder in Venice,Adventure
Cloudy With a Chance of Meatballs,Platform
Iron Man / X-O Manowar in Heavy Metal,Platform
Derby Stallion 98,Sports
Pimp My Ride: Street Racing,Racing
Robotron X,Shooter
Pretty Rhythm: My Deco Rainbow Wedding,Misc
Naruto Shippuden: Shinobi Rumble,Fighting
Martian Panic,Adventure
J-League Winning Eleven 2009: Club Championship,Sports
Risen 3: Titan Lords,Role-Playing
Build n Race,Racing
Grand Prix Challenge,Racing
Meitantei Conan & Kindaichi Shounen no Jikenbou: Meguri au Futari no Meitantei,Adventure
Knights Contract,Action
FIFA Soccer 2005,Sports
ShellShock 2: Blood Trails,Shooter
PoPoLoCrois (JP sales),Role-Playing
Ken to Mahou to Gakuen Mono. 2,Role-Playing
The Spiderwick Chronicles,Action
Kaijuu Busters Powered,Action
NHL 06,Sports
Touch Mechanic,Simulation
Initial D: Extreme Stage,Racing
Pinobee: Wings of Adventure,Platform
Sushi Academy,Action
State of Emergency 2,Shooter
Gintama Gin-Oh Quest: Gin-San ga Tenshoku Shitari Sekai wo Sukuttari,Role-Playing
One Piece: Romance Dawn - Bouken no Yoake,Fighting
Guilty Gear Xrd -Revelator-,Fighting
I Am In The Movie,Simulation
Fatal Frame III: The Tormented,Action
Zero: Tsukihami no Kamen,Action
Toy Soldiers: War Chest,Action
Seven Samurai 20XX,Action
We Sing Rock!,Misc
"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 2: Shinseiki Evangelion - Shito, Futatabi",Misc
Pretty Rhythm Rainbow Live: Kira Kira My * Design,Misc
Battlefield 2,Shooter
Jikkyou Powerful Pro Yakyuu 15,Sports
Tornado Outbreak,Action
Ninjabread Man,Action
Tom Clancys Splinter Cell: Pandora Tomorrow,Action
DanceDanceRevolution,Simulation
Slayers Royal,Role-Playing
Swingerz Golf,Sports
Supremacy MMA,Fighting
Pro Evolution Soccer 2008 (JP sales),Sports
Uta no Prince-Sama: All Star After Secret,Action
Puchi Puchi Virus,Puzzle
Warriors Orochi 3 Hyper,Action
The King of Fighters 2006,Fighting
The Hidden,Adventure
Nobunagas Ambition: Rise to Power,Strategy
FIFA Soccer 2003,Sports
Zero Escape: Zero Time Dilemma,Adventure
NHL Legacy,Action
My Friends,Misc
DaGeDar,Action
Little League World Series Baseball 2010,Sports
Outlaw Golf,Sports
Major League Baseball 2K11,Sports
Steins;Gate: Hiyoku Renri no Darling,Adventure
Kings Field (Japan),Role-Playing
Slam n Jam 96 featuring Magic & Kareem,Sports
Petz: Dogz Family,Simulation
SafeCracker: The Ultimate Puzzle Adventure,Puzzle
ToraDora Portable!,Adventure
The Italian Jo,Racing
My English Coach: Para Hispanoparlantes,Misc
Metal Gear Solid V: The Phantom Pain,Action
Grand Ages: Medieval,Strategy
Smugglers Run: Warzones,Misc
Diva Girls: Divas on Ice,Sports
WSC Real 11: World Snooker Championship,Sports
NBA 10: The Inside,Sports
The Sims 3: Fast Lane Stuff,Simulation
Kaidan Restaurant: Ura Menu 100-Sen,Misc
Qubed,Puzzle
Yamakawa Shuppansha Kanshuu: Shousetsu Sekaishi ,Misc
R/C Stunt Copter,Simulation
PAC-MAN and the Ghostly Adventures,Platform
Final Fantasy VI,Role-Playing
Cartoon Network: Punch Time Explosion XL,Fighting
Popn Music,Misc
Jikkyou Powerful Major League 2009,Sports
Space Channel 5 Special Edition,Misc
The Legend of Alon Dar,Role-Playing
Black/Matrix,Strategy
Man vs. Wild,Action
Big Mutha Truckers,Racing
The King of Fighters 96,Fighting
Super Robot Taisen OG Saga: Endless Frontier,Role-Playing
Sniper: Ghost Warrior 2,Shooter
Samurai Shodown Sen,Fighting
Escape Dead Island,Action
Dragons Dogma Online,Role-Playing
Iggys Reckin Balls,Racing
Wetrix,Puzzle
NHL Breakaway 99,Sports
Knife Edge: NoseGunner,Shooter
Tony Hawks Pro Skater 3,Sports
Bust-A-Move 2 Arcade Edition,Puzzle
The Space Bar,Adventure
EyeCreate,Misc
Samurai Western,Action
Looney Tunes: Acme Arsenal,Action
Line Rider 2: Unbound,Puzzle
Princess in Love,Simulation
Harry Potter and the Sorcerers Stone,Action
High Heat Major League Baseball 2004,Sports
TimeSplitters: Future Perfect,Shooter
AKB1/149: Love Election,Adventure
Sports Collection,Sports
Captain Tsubasa: New Kick Off,Sports
The Sims 2: Ikea Home Stuff,Simulation
Puzzler Mind Gym 3D,Puzzle
Kenshuui Tendo Dokuta,Simulation
"Warhammer 40,000: Dawn of War II - Retribution",Strategy
Super Sentai Battle: Ranger Cross,Action
Bakugan: Rise of the Resistance,Strategy
Gradius III and IV,Shooter
Pilot ni Narou! 2,Simulation
Hearts of Iron IV,Strategy
Kobitodzukan: Kobito no Fushigi - Jikken Set,Misc
Ken to Mahou to Gakuen Mono. Final: Shinnyusei wa Ohimesama,Strategy
Sherlock Holmes: Crimes & Punishments,Adventure
Incredible Crisis,Action
Midway Arcade Treasures 3,Misc
The King of Fighters EX2: Howling Blood,Fighting
Samurai Shodown III,Fighting
SingStar Apres-Ski Party 2,Misc
Gekijouban Madoka Magicka: The Battle Pentagram,Action
Cabelas North American Adventures,Sports
Akibas Trip Plus,Adventure
Famicom Mini: SD Gundam World Gachapon Senshi - Scramble Wars,Strategy
Little League World Series Baseball: Double Play,Sports
Ice Age 2: The Meltdown,Platform
Famicom Mini: Star Soldier,Shooter
Sentimental Graffiti 2,Adventure
Shonen Jumps One Piece: Pirates Carnival,Misc
Goblin Commander: Unleash the Horde,Strategy
Doraemon: Nobita and the Island of Miracles,Action
Sentimental Graffiti: First Window,Adventure
Pony Friends 2,Simulation
Backyard NBA Basketball,Sports
Knights Contract,Action
Cartoon Network Collection: Game Boy Advance Video Volume 2,Misc
Tempest 3X,Shooter
Odin Sphere: Leifthrasir,Role-Playing
Disney's Meet the Robinsons,Action
A-Train,Simulation
Get Fit with Mel ,Sports
Hidden Invasion,Shooter
PAC-MAN and the Ghostly Adventures,Platform
Superman: Shadow of Apokolips,Action
Pac-Man and the Ghostly Adventures 2,Adventure
Armored Core 3 Portable,Simulation
Bleach: Erabareshi Tamashii,Adventure
Witches & Vampires: The Secrets of Ashburry,Adventure
Rapala Pro Bass Fishing 2010,Sports
Sengoku Musou 3: Moushouden ,Action
Batman: Dark Tomorrow,Action
Crush,Puzzle
Lost Dimension,Role-Playing
The First Templar,Action
Discovery Kids: Spider Quest,Misc
Yuu Yuu Hakusho: Makyo Toitsusen,Fighting
Emergency 2012,Simulation
Rock Revolution,Misc
Ogre Battle Series: Tactics Ogre,Role-Playing
Ultimate Card Games DS,Strategy
Jillian Michaels Fitness Ultimatum 2010,Sports
Battlestar Galactica,Shooter
Fireblade,Action
Earth Defense Force 2017,Action
7 Days to Die,Action
Tomb Raider: Legend,Action
Boxing Fever,Sports
From Russia With Love,Action
RoadKill,Action
The $1 Pyramid,Misc
Game of Thrones,Role-Playing
7 Wonders of the Ancient World,Puzzle
Gintama: Gin-San to Issho! Boku no Kabuki Machi Nikki,Action
Aikatsu! My No.1 Stage!,Misc
Yoru no Nai Kuni,Role-Playing
Indycar Series 2005,Action
Tomb Raider: Underworld,Action
Final Fantasy XI: Vanadiel Collection 2008,Role-Playing
Taz Wanted,Platform
Drama Queens,Misc
Wordfish,Puzzle
Penny Racers Party: Turbo-Q Speedway,Racing
Samurai Warriors Chronicles 3,Action
F.E.A.R. 2: Project Origin,Shooter
Skydiving Extreme,Sports
Evil Dead: Regeneration,Action
Far Cry Vengeance,Shooter
Evolution Worlds,Role-Playing
Dungeon Maker II: The Hidden War,Role-Playing
Worms: A Space Oddity,Strategy
Petz Fantasy: Sunshine Magic,Simulation
Code Lyoko: Fall of X.A.N.A.,Adventure
Motto! Stitch! DS Rhythm de Rakugaki Daisakusen,Misc
Rapala Pro Bass Fishing 2010,Sports
"Sesame Street: Ready, Set, Grover!",Misc
Dungeon Travelers 2: The Royal Library & The Monster Seal,Role-Playing
X Rebirth,Simulation
MLB Front Office Manager,Sports
Sub Rebellion,Simulation
Horrid Henrys Horrid Adventure,Adventure
Happy Feet Two,Action
Striker 96,Sports
Bleach: Heat the Soul 4,Fighting
Pocket Dogs,Misc
Tokimeki Memorial 4,Adventure
World Series of Poker 2008: Battle for the Bracelets,Misc
New International Track & Field,Sports
Real Robots Final Attack,Shooter
P.N.03 - Product Number Three,Shooter
Boku no Natsuyasumi 3: Hokkoku Hen: Chiisana Boku no Dai Sougen\xe2\x80\x8,Adventure
Ape Escape: Pumped & Primed,Misc
Super Monkey Ball Adventure,Platform
Medabots Dual: Kabuto / Kuwagata,Role-Playing
Monster Trucks DS,Racing
FabStyle,Strategy
Outlaw Tennis,Sports
Yoru no Nai Kuni,Role-Playing
Hearts of Iron III,Strategy
Worms: Open Warfare,Strategy
Mission Runway,Simulation
Adventure Time: Explore the Dungeon Because I Dont Know!,Action
R-Type Command,Strategy
Hammerin Hero,Action
LEGO Soccer Mania,Sports
TrackMania DS,Racing
Prey the Stars,Action
Gadget Racers,Racing
Phantasy Star Online Episode III: C.A.R.D. Revolution,Role-Playing
Zoo Tycoon (2013),Simulation
ZhuZhu Babies,Simulation
Bleach: Heat the Soul 7,Fighting
Nanashi no Game,Adventure
Diegos Build & Rescue,Action
Ultimate Ghosts n Goblins,Platform
Auto Destruct,Action
Samurai Warriors 2,Action
GOTHA: Ismailia Seneki,Strategy
Dangerous Ji-San to 1000-nin no Otomodachi Yokoshima,Action
Silent Hunter III,Simulation
Alien Syndrome,Role-Playing
Ultimate Fighting Championship: Throwdown,Fighting
Major League Baseball 2K12,Sports
Deep Fear,Adventure
Skeleton Warriors,Platform
Ford vs. Chevy,Racing
Endgame,Shooter
The Dukes of Hazzard: Return of the General Lee,Racing
Criminal Girls: Invite Only,Role-Playing
Ultimate Duck Hunting,Sports
Dreamer Series: Shop Owner,Simulation
Jikkyou Powerful Pro Yakyuu Next,Sports
Virus,Shooter
WWE Crush Hour,Racing
Dragon Shadow Spell,Role-Playing
C.O.P.: The Recruit,Action
Sound Novel Tsukuru,Misc
Dragon Slayer: The Legend of Heroes,Role-Playing
NHL Hitz 20-03,Sports
Momotarou Dentetsu 11,Misc
The Idolm@ster,Simulation
Soul Bubbles,Puzzle
"3 in 1: Solitaire, Mahjong & Tangram",Misc
Guilty Gear XX Slash,Fighting
Urban Reign,Action
Slayers Royal 2,Role-Playing
Super Robot Taisen Z Special Disc,Misc
Cate West: The Vanishing Files,Adventure
Winter Stars,Sports
Resident Evil 3: Nemesis,Action
All-Star Baseball 2004,Sports
Bangai-O Spirits,Shooter
Ultimate Party Challenge,Misc
Team Elimination Games,Misc
Whac-A-Mole,Puzzle
Dawn of Heroes,Role-Playing
Lost in Blue: Shipwrecked,Adventure
Salon Superstar,Simulation
Aliens in the Attic,Action
Kenka Banchou 6: Soul & Blood,Fighting
Scooby-Doo! Whos Watching Who?,Adventure
Madden NFL 08,Sports
Ro-Kyu-Bu!,Adventure
Frogger Beyond,Platform
Earth Defense Force 2: Invaders from Planet Space,Action
World Championship Poker: Deluxe Series,Misc
Katekyoo Hitman Reborn! DS: Flame Rumble Kaien Ring Soudatsuen!,Fighting
Yoostar on MTV,Misc
Stuart Little 3: Big Photo Adventure,Platform
Fantasia: Music Evolved,Misc
"Ni Hao, Kai-lan: Super Game Day",Misc
Serious Sam 3: BFE,Shooter
Katekyoo Hitman Reborn! DS: Flame Rumble Hyper - Moeyo Mirai,Fighting
Pro Yakyuu Famista DS 2010,Sports
Ultimate Shooting Collection,Shooter
Infernal: Hells Vengeance,Shooter
Captain Tsubasa,Sports
Pitfall: The Lost Expedition,Platform
No One Can Stop Mr. Domino!,Misc
10 Minute Solution,Sports
GT Advance 3: Pro Concept Racing,Racing
Man vs. Wild,Action
Majin Tensei,Role-Playing
Duke Nukem: Land of the Babes,Shooter
Jimmie Johnsons Anything With an Engine,Racing
Dragon Force II: Kamisarishi Daichi ni,Strategy
Need For Speed: Undercover,Racing
Monkey Hero,Action
MXGP 2,Racing
Krazy Ivan,Simulation
Quo Vadis,Strategy
Need for Speed: Most Wanted,Racing
PQ: Practical Intelligence Quotient,Puzzle
Fate/Tiger Colosseum,Fighting
SCORE International Baja 1000: The Official Game,Racing
Genkai Totsuki Moero Chronicle,Role-Playing
Dragon Ball Z: The Legacy of Goku I & II,Role-Playing
Family Game Night 4: The Game Show,Misc
Utawarerumono: Itsuwari no Kamen,Adventure
R: Racing Evolution,Racing
Stella Deus: The Gate of Eternity,Strategy
Vietcong: Purple Haze,Shooter
One Piece: Gear Spirit,Fighting
Conflict: Desert Storm,Shooter
Tales of Fandom Vol.2,Role-Playing
Bella Sara,Misc
Minna no Joushiki Ryoku TV,Misc
P.T.O. IV: Pacific Theater of Operations,Strategy
Metal Gear Solid V: The Definitive Experience,Action
BlazBlue: Chrono Phantasma,Fighting
Rayman Origins,Platform
The Penguins of Madagascar: Dr. Blowhole Returns - Again!,Action
Tears to Tiara: Garland of the Earth,Strategy
Mind Quiz: Your Brain Coach,Misc
Elebits: The Adventures of Kai and Zero,Adventure
Imagine: My Restaurant,Simulation
Codename: Kids Next Door: Operation S.O.D.A.,Platform
Pinball Hall of Fame: The Gottlieb Collection,Misc
Far Cry Instincts Evolution,Shooter
Conception: Please Give Birth to My Child!,Role-Playing
Medal of Honor: Underground,Shooter
Super Football,Sports
The Idolmaster: Gravure For You! Vol. 3,Misc
Cosmic Family,Misc
Scooby-Doo! Unmasked,Platform
Driven,Racing
Just Dance: Disney Party 2,Action
Dynasty Warriors 3,Action
Tennis no Oji-Sama Gyutto! DokiDoki Survival - Umi to Yama no Love Passion,Sports
Nicola Kanshuu: Model Oshare * Audition Platina,Action
Jimmie Johnsons Anything With an Engine,Racing
Fairy Tail: Portable Guild 2,Fighting
MTV Music Generator 3: This Is the Remix,Misc
Medabots 8,Role-Playing
Mirrors Edge Catalyst,Platform
Party Pigs: Farmyard Games,Misc
Wizardry: Llylgamyn Saga,Role-Playing
Kinnikuman Muscle Grand Prix Max 2: Tokumori,Fighting
Gale Racer,Racing
In The Groove,Misc
World Tour Soccer 06,Sports
The Legend of Kage 2,Action
Myst,Adventure
Baroque,Role-Playing
AKB1/149: Love Election,Adventure
Naruto Shippuden: Gekito Ninja Taisen! EX 3,Fighting
Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu,Adventure
Tokyo Twilight Ghost Hunters,Role-Playing
Magic Pengel: The Quest for Color,Role-Playing
Super Baseball,Sports
Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,Sports
Kung Fu Panda: Legendary Warriors,Action
Formula One World Championship: Beyond the Limit,Racing
Grease Dance,Misc
Little League World Series Baseball: Double Play,Sports
Hakuouki DS,Adventure
Agatha Christie: And Then There Were None,Adventure
Buster Bros. Collection,Puzzle
My First Songs,Misc
Sony Computer Science Kenkyuujo Mogi Kenichirou Hakase Kanshuu: Nou ni Kaikan Aha Taiken!,Misc
Mega Man Battle Network: Operation Shooting Star,Role-Playing
Futurama,Platform
Famicom Mini: Hikari Shinwa: Palutena no Kagami,Platform
Warhammer: Battle For Atluma,Action
The History Channel: Battle for the Pacific,Shooter
Animal Kingdom: Wildlife Expedition,Adventure
Rayman 3: Hoodlum Havoc,Platform
Superman Returns,Action
Momotarou Dentetsu Tag Match: Yuujou - Doryoku - Shouri no Maki!,Misc
Resident Evil: Revelations 2,Action
Super Ghouls n Ghosts,Platform
Need for Speed Underground 2,Racing
Legend of the Guardians: The Owls of GaHoole,Action
NHL Open Ice,Sports
Boxing,Fighting
Gundam Battle Tactics,Action
Touch Detective: Nameko Shigeru,Adventure
Sky Gunner,Action
Hero Bank,Role-Playing
And1 Streetball,Action
Gladius,Strategy
The Hustle: Detroit Streets,Sports
The Legend of Heroes: Trails in the Sky First Chapter,Role-Playing
Tony Hawks Pro Skater 5,Sports
PhotoKano,Adventure
Warriors Orochi 3,Action
Torchlight,Role-Playing
Real Sound: Kaze no Riguretto,Adventure
Blood Drive,Racing
Pac-Man World 3,Platform
Again,Adventure
Summon Night 4,Role-Playing
Soccer Tsuku: Pro Soccer Club o Tsukurou!,Sports
Rogue Trooper: Quartz Zone Massacre,Shooter
Corpse Party: Back to School Edition,Adventure
Disney's Planes,Simulation
Winx Clu,Shooter
World Party Games,Misc
Classic Road,Sports
Legend of Kay,Action
Cartoon Network: Punch Time Explosion XL,Fighting
Chronicles of Mystery: The Secret Tree of Life,Adventure
Open Season,Platform
Damage Inc.: Pacific Squadron WWII,Simulation
The Idolm@ster: Live for You!,Misc
My Fun Facts Coach,Misc
Tokimeki Memorial Girls Side Premium: 3rd Story,Adventure
Smashing Drive,Racing
Mega Man Xtreme,Platform
Americas Next Top Model,Action
Gunblade NY & L.A. Machineguns Arcade Hits Pack,Shooter
Bomberman Max 2: Red Advance,Puzzle
Margots Word Brain,Puzzle
Godai: Elemental Force,Action
Still Life,Adventure
Big Mutha Truckers 2,Racing
The Lord of the Rings: The Battle for Middle-Earth,Strategy
Hang On GP,Racing
Uprising X,Action
SpongeBos Truth or Square,Action
Divinity II: Ego Draconis,Role-Playing
Mega Man Xtreme 2,Platform
I-Ninja,Platform
Sigma Harmonics,Role-Playing
Kessen III,Strategy
Learn Geography,Misc
Harlem Globetrotters: World Tour,Sports
Summon Night,Role-Playing
The King of Fighters Collection: The Orochi Saga,Fighting
Aero Elite: Combat Academy,Simulation
The Technomancer,Role-Playing
Wrath Unleashed,Strategy
Beyond Good & Evil,Adventure
Grand Kingdom,Role-Playing
Pong / Asteroids / Yars Revenge,Misc
Commandos 2: Men of Courage,Strategy
Winter Sports 2: The Next Challenge,Sports
Overlord: Minions,Puzzle
NO\xc3\xabL: La Neige,Adventure
Busou Shinki: Battle Masters,Action
